Outcome, Magnitude, Theta
0, 2.05156e+22, 1.03411
1, 2.1331e+22, 0.564172
0, 4.5531e+22, 0.336791
1, 6.85832e+21, 0.555339
0, 1.1523e+22, 0.855567
1, 3.49277e+22, 0.0490049
0, 2.46253e+22, 1.48261
1, 5.09611e+21, 1.54373
0, 4.6321e+22, 0.00317875
0, 9.02004e+21, 1.21729
1, 1.03951e+22, 0.630707
0, 1.1932e+22, 1.05249
1, 1.78129e+22, 0.375466
1, 1.84377e+22, 0.0974259
0, 1.99602e+22, 0.773051
1, 6.47061e+21, 0.498303
0, 1.35193e+22, 0.905066
0, 1.31353e+22, 0.995001
0, 4.62714e+22, 0.899982
1, 4.99325e+22, 0.00371164
0, 3.10024e+22, 0.264628
0, 3.04367e+22, 1.08364
0, 3.11692e+22, 0.927318
1, 5.74731e+21, 1.43058
0, 2.22061e+22, 0.162002
1, 4.95528e+22, 0.0877654
0, 3.82709e+22, 0.485584
0, 2.66981e+22, 1.52317
0, 3.96239e+22, 0.814607
0, 3.79034e+22, 0.531713
1, 2.56105e+22, 0.121026
0, 4.70481e+22, 0.740426
0, 2.88853e+22, 1.29327
0, 4.29151e+22, 1.37379
0, 9.14904e+21, 0.878106
0, 3.41156e+22, 0.414928
0, 1.10204e+22, 0.997824
0, 1.7078e+22, 0.637733
0, 4.79674e+22, 0.472103
0, 4.39539e+22, 0.431034
0, 5.80795e+21, 1.20031
1, 8.4829e+21, 1.46207
0, 3.62036e+22, 0.857989
0, 3.22919e+22, 0.745016
0, 4.64463e+22, 0.187343
0, 3.13127e+22, 0.917973
1, 1.47442e+22, 0.508118
0, 8.49576e+21, 1.50933
0, 4.13509e+22, 1.11369
0, 1.05959e+22, 1.41802
0, 1.1138e+22, 1.29227
0, 6.63426e+21, 1.42058
1, 7.51669e+21, 0.360875
1, 3.11278e+22, 0.0386767
0, 4.63193e+22, 0.83992
1, 5.61088e+21, 0.877343
0, 1.66429e+22, 1.54606
0, 2.39872e+22, 0.892277
0, 2.18377e+22, 1.08139
0, 1.15857e+22, 0.988389
1, 1.39886e+22, 1.03276
0, 4.98574e+22, 1.407
1, 8.13744e+21, 1.37462
1, 6.96587e+21, 1.37696
0, 1.68576e+22, 0.880623
1, 3.37991e+22, 0.197281
0, 2.19907e+22, 1.24805
1, 8.90935e+21, 0.445483
0, 1.33246e+22, 0.967412
0, 3.25631e+22, 1.39958
0, 1.5797e+22, 1.48706
1, 2.13985e+22, 0.11784
0, 2.15916e+22, 1.52727
0, 4.40503e+22, 0.780433
1, 1.57285e+22, 0.254396
0, 2.44907e+22, 1.4166
0, 2.1032e+22, 1.51315
0, 2.75478e+22, 0.716957
1, 1.82412e+22, 0.0148479
0, 4.18311e+22, 0.178196
1, 2.75338e+22, 0.487272
1, 1.04236e+22, 0.0341404
0, 3.56212e+22, 0.724124
