Outcome, Magnitude, Theta
0, 9.50765e+16, 0.698082
0, 2.57518e+16, 1.43026
1, 1.5614e+16, 0.416691
1, 1.91252e+16, 0.756831
1, 8.9797e+15, 1.39012
0, 9.30188e+16, 0.254218
0, 3.61972e+16, 0.597822
0, 2.53577e+16, 1.22383
1, 4.18909e+15, 1.0011
1, 8.16649e+15, 1.08213
1, 2.64042e+16, 0.111788
0, 5.96712e+16, 0.550667
0, 8.45941e+16, 1.25764
0, 5.49472e+16, 0.071076
0, 6.78745e+16, 1.52691
1, 7.59186e+16, 0.00859216
0, 9.79079e+16, 0.0711662
1, 1.03942e+16, 1.50545
0, 5.35075e+16, 0.67002
0, 6.62772e+16, 0.687706
0, 9.47123e+16, 0.73479
0, 9.64003e+16, 0.484627
0, 2.33078e+16, 1.32167
0, 5.7159e+16, 1.28426
1, 2.76854e+16, 0.660327
0, 5.4381e+16, 0.707588
1, 1.61695e+16, 0.141141
0, 2.99635e+16, 1.28814
0, 8.91193e+16, 1.15483
0, 5.80995e+16, 0.427429
1, 3.28901e+15, 1.3054
0, 9.26643e+16, 0.178634
1, 9.88586e+15, 1.05281
0, 6.92691e+16, 0.499267
0, 3.4101e+16, 1.11674
1, 3.86636e+16, 0.384357
1, 5.45685e+16, 0.0381846
1, 1.04962e+16, 0.0639871
1, 1.83346e+16, 0.599628
0, 6.65813e+16, 1.09025
1, 1.80619e+16, 0.959661
1, 4.23463e+16, 0.478736
0, 6.71647e+16, 0.279391
1, 1.99186e+16, 0.81554
0, 9.33138e+16, 0.55034
0, 5.33795e+16, 1.09723
0, 1.97119e+16, 1.25623
0, 7.50664e+16, 0.813439
1, 2.57306e+16, 0.970681
0, 8.01868e+16, 0.408996
1, 2.89547e+16, 0.429028
1, 2.81685e+16, 0.581293
0, 5.49324e+16, 0.80924
0, 4.44211e+16, 0.908715
1, 9.03413e+15, 0.497358
0, 6.52396e+16, 0.975396
0, 9.41162e+16, 0.697659
1, 1.20661e+16, 0.0410875
0, 8.0178e+16, 0.239555
0, 8.37657e+16, 1.10023
0, 9.42415e+16, 1.33668
0, 5.37362e+16, 1.25319
0, 6.22536e+16, 0.321754
1, 2.88754e+15, 0.522562
0, 3.83521e+16, 1.03493
1, 2.53147e+16, 0.566163
0, 8.72238e+16, 0.576095
0, 5.9755e+16, 1.28528
0, 9.77589e+16, 0.686455
0, 2.77355e+16, 1.03727
0, 3.98065e+16, 1.08355
0, 4.76334e+16, 0.453699
0, 5.12645e+16, 0.690375
0, 8.59695e+15, 1.06038
0, 1.32741e+16, 1.06516
0, 3.16431e+16, 0.644389
0, 7.34897e+16, 0.918265
0, 8.44709e+16, 0.720552
1, 2.55728e+16, 1.10957
0, 2.76479e+16, 1.33202
